Product_name,Alcohol_amount,Alcohol_percent,Price,Category
Bolney Classic Cuvee Sparkling Wine,75,12.5,29.95,Wine & Champagne
Henri Giraud Dame-Jane Rose Champagne,75,12,69.95,Wine & Champagne
Champagne Dehours Brut 'Les Vignes de la Vallée' NV,75,12,44.95,Wine & Champagne
Regi Extra Brut Champagne,75,12.5,78.95,Wine & Champagne
Champagne Deutz Blanc de Blancs 2013,75,12,77.95,Wine & Champagne
Collet Collection Privee 2008 Brut Champagne,75,12.5,74.95,Wine & Champagne
Lelarge-Pugeot Nature et Non Dose Champagne,75,12.5,56.95,Wine & Champagne
Drappier Rosé Brut Nature NV Champagne,75,12,54.75,Wine & Champagne
Drappier Carte d’Or Brut NV Champagne,75,12,41.25,Wine & Champagne
Goring Estate Blanc de Blancs 'Family Release',75,12,36.25,Wine & Champagne
Henri Giraud Blanc de Blancs Craie NV Champagne,75,12,57.95,Wine & Champagne
Champagne Vadin-Plateau Bois des Jots 2014,75,12,59.95,Wine & Champagne
Ayala Rose Majeur Champagne,75,12,37.95,Wine & Champagne
Jean Velut Lumiere et Craie BdB Brut Champagne,75,12.5,34.95,Wine & Champagne
Jean Velut Premier Temps Brut NV Champagne,75,12.5,30.95,Wine & Champagne
Pierre Legras Monographie Extra Dry Blanc de Blanc Grand Cru,75,12,38.95,Wine & Champagne
Lanson Extra Age Brut Champagne,75,12.5,54.95,Wine & Champagne
Ayala Brut Nature,75,12,34.95,Wine & Champagne
Hommage a William Deutz Meurtet 2012 Champagne,75,12,99.95,Wine & Champagne
Hommage a William Deutz Parcelles d'Ay 2010 Champagne,75,12,97.95,Wine & Champagne
Champagne Deutz Brut 2012 Champagne,75,12,56.95,Wine & Champagne
Champagne Deutz Rose NV,75,12,54.75,Wine & Champagne
Champagne Deutz Extra Brut NV Champagne,75,12,44.95,Wine & Champagne
Perrier Jouet Grand Brut NV,300,12,335,Wine & Champagne
Piper Heidsieck 2012 Vintage Champagne,75,12,53.95,Wine & Champagne
Dom Perignon Vintage 2009 Champagne,300,12.5,"2,600",Wine & Champagne
Champagne Collard-Picard Essentiel 2010,75,12.5,89.95,Wine & Champagne
Champagne Collard-Picard Cuvee Prestige NV,75,12,44.95,Wine & Champagne
Champagne Collard-Picard Selection Brut NV,75,12.5,38.95,Wine & Champagne
Regi Blanc de Blancs Grand Cru Champagne,75,12,68.95,Wine & Champagne
Regi Brut Rose Grand Cru NV Champagne,75,12,58.95,Wine & Champagne
Regi Brut Grand Cru NV Champagne,75,12.5,48.95,Wine & Champagne
Taittinger Nocturne Sec NV,75,12.5,40.95,Wine & Champagne
Gosset Extra Brut Champagne,150,12,90.95,Wine & Champagne
Agrapart & Fils 7 Crus Brut Champagne,75,12,57.95,Wine & Champagne
Suenen C+C Grand Cru Blanc de Blancs Extra Brut Champagne,75,12,71.25,Wine & Champagne
The Bub Haywire Okanagan Crush Pad 2015,75,10.5,38.75,Wine & Champagne
Dom Perignon 1964 & 1973 & 1980,225,12.5,"2,500",Wine & Champagne
Gosset Celebris Extra Brut 2007 Champagne,75,12,125,Wine & Champagne
Gosset Grand Blanc de Noirs Champagne,75,12,76.95,Wine & Champagne
Charles Heidsieck Rose Millesime 2005 Champagne,75,12,110,Wine & Champagne
Eric Rodez Dosage Zero Grand Cru Champagne,75,12.5,68.75,Wine & Champagne
Le Chapitre Brut Rosé NV Champagne,75,12,48.95,Wine & Champagne
Le Chapitre Brut NV Champagne,75,12,36.75,Wine & Champagne
Tarlant BAM! Brut Nature Champagne,75,12,130,Wine & Champagne
Charles Heidsieck Blanc de Blancs NV Champagne,75,12,69.95,Wine & Champagne
Taittinger Prelude Grand Crus Champagne,75,12.5,56.95,Wine & Champagne
Paul Dethune Princesse des Thunes NV Champagne,75,12.5,66.95,Wine & Champagne
Henriot Brut Millesime 2008 Champagne,75,12,69.95,Wine & Champagne
Devaux Collector’s Magnum 2005 Champagne,150,12,115,Wine & Champagne
Devaux D Rosé NV Champagne,75,12,61.95,Wine & Champagne
Devaux Ultra D NV Champagne,75,12,47.45,Wine & Champagne
Devaux Cuvée D NV Champagne,75,12,46.95,Wine & Champagne
Roger Coulon Heri Hodie 1er Cru Brut NV Champagne,75,12,51.75,Wine & Champagne
Janisson Grand Cru NV Champagne,75,12,45.25,Wine & Champagne
Janisson a Verzenay Brut Rosé NV Champagne,75,12,39.95,Wine & Champagne
Collet Brut NV Champagne,75,12.5,31.95,Wine & Champagne
Digby Rose Brut 2014,75,12,44.95,Wine & Champagne
Ernest Remy Blanc de Noirs Grand Cru NV Champagne,75,12,36.95,Wine & Champagne
Dom Perignon Rosé 1992,75,12.5,550,Wine & Champagne
Taittinger Collection 1981,75,12,299,Wine & Champagne
Furleigh Estate Rose NV,75,12,31.95,Wine & Champagne
Ashling Park Brut NV,75,12,28.95,Wine & Champagne
Ashling Park Rose 2014,75,12,30.95,Wine & Champagne
Champagne Dehours Grande Reserve Extra Brut Terre de Meunier,75,12,44.75,Wine & Champagne
Furleigh Estate Blanc de Noirs 2014,75,12,31.95,Wine & Champagne
Laherte Freres Rose de Meunier NV Champagne,75,12.5,46.95,Wine & Champagne
Laherte Freres Les Empreintes Champagne,75,12,59.95,Wine & Champagne
Guillaume Sergent Les Pres Dieu 1er Cru Champagne,75,12,49.95,Wine & Champagne
Frerejean Freres Premier Cru 2006 Champagne,75,12.5,94.95,Wine & Champagne
Bride Valley Rose Bella 2014,75,11.5,34.95,Wine & Champagne
Laurent-Perrier Alexandra Rose 2004 Champagne,75,12,315,Wine & Champagne
Henri Giraud Dame-Jane Rose Champagne,75,12,64.95,Wine & Champagne
GM & A Ahrens Vintage Cuvee Brut 2012,75,12.5,74.95,Wine & Champagne
La Jara Pinot Grigio Frizzante Brut Rose Spumante Organic,75,11.5,13.95,Wine & Champagne
Alta Alella Laieta Gran Reserva Brut Nature Rose Cava,75,12,28.25,Wine & Champagne
Hattingley Classic Reserve,75,12,32.95,Wine & Champagne
Laurent-Perrier La Cuvee Brut NV Champagne,150,12,87.95,Wine & Champagne
Agrapart & Fils Complantee Grand Cru NV,75,12.5,84.95,Wine & Champagne
Benoit Lahaye Brut Nature,75,12,53.25,Wine & Champagne
Pierre Gerbais Grains de Celles Rose Champagne,75,12.5,41.75,Wine & Champagne
Pierre Gerbais Cuvee Reserve Champagne,75,12,33.75,Wine & Champagne
Chapel Down Rose Brut NV,75,11.5,27.95,Wine & Champagne
Luc Belaire Rare Rose,150,12.5,62.95,Wine & Champagne
Adami Prosecco Bosco di Gica,150,11,41.95,Wine & Champagne
Henriot Cuvee des Enchanteleurs 1998 Champagne,75,12,150,Wine & Champagne
Henriot Brut Rose Champagne,75,12,45.95,Wine & Champagne
Henriot Brut Souverain NV Champagne,75,12,35.95,Wine & Champagne
Louis Roederer Cristal 2009 Rose Champagne,75,12,550,Wine & Champagne
Perrier-Jouet Blanc de Blancs NV Champagne,75,12,72.95,Wine & Champagne
Bottega White Gold,75,11,22.25,Wine & Champagne
Moet & Chandon Rose Imperial Champagne,37.5,12,30.95,Wine & Champagne
Quartet Brut Rose NV,75,12,31.95,Wine & Champagne
Adami Bosco di Gica Prosecco,37.5,11,11.75,Wine & Champagne
Bollinger R.D 1976 Champagne,150,12,"2,000",Wine & Champagne
Philipponnat Royale Reserve Brut Rose Champagne,75,12,47.95,Wine & Champagne
AR Lenoble Dosage Zero Champagne,75,12.5,36.95,Wine & Champagne
Moet & Chandon Brut Imperial NV Champagne,20,12,15.45,Wine & Champagne
Champagne Geoffroy NV Rose Saignee Brut 1er Cru,75,12.5,44.95,Wine & Champagne
Champagne Geoffroy NV Expression Brut,75,12.5,35.95,Wine & Champagne
Moet Ice Imperial Rose Champagne,75,12,57.95,Wine & Champagne
Coates & Seely Britagne Brut Rose NV,75,11.5,36.75,Wine & Champagne
Bolney Bubbly NV,75,12.5,25.95,Wine & Champagne
Goring Brut NV,75,12,36.95,Wine & Champagne
Digby Brut NV,75,12,31.25,Wine & Champagne
Eric Rodez Blanc de Noirs Champagne,75,12.5,65.95,Wine & Champagne
Eric Rodez Rose Champagne,75,12.5,65.95,Wine & Champagne
Billecart-Salmon Brut Rose Champagne,150,12,155,Wine & Champagne
Billecart-Salmon Brut Rose Champagne,37.5,12,39.95,Wine & Champagne
Collalto Violette Vino Spumante Manzoni Rose Extra Dry,75,11.5,15.95,Wine & Champagne
Agrapart & Fils Terroirs GC Blanc de Blancs Champagne,75,12.5,69.95,Wine & Champagne
Laherte Freres Champagne Brut Ultradition,75,12.5,41.75,Wine & Champagne
